Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-27 22:03:54,Digital Marketing,Zoetic BPO Services Private Limited,Delhi,Immediately,"₹ 4,000 - 7,000 /month",3 Months,Not Available,Nothing,"1. Candidates pursuing or having completed a degree in marketing, digital marketing, or related fields.","Digital Marketing, English Proficiency (Spoken), Facebook Marketing, Graphic Design, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-27 22:03:56,Content and Social Media Marketing,The Art Escape,Delhi,Immediately,"₹ 5,000 - 8,000 /month",2 Months,Not Available,Nothing,Not Specified,"Canva, Content Editing, Content Management, Content Marketing, Social Media Marketing, Video Editing","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:03:58,Customer Service/Customer Support,Oceedee Shoes,Delhi,Immediately,"₹ 8,000 - 12,000 /month",3 Months,13 Oct' 25,Nothing,Not Specified,"Email Management, English Proficiency (Spoken), English Proficiency (Written)","Certificate, Letter Of Recommendation"
2025-09-27 22:04:00,Business Development (Sales),Optimist Computers,Delhi,Immediately,"₹ 7,000 - 27,000 /month",6 Months,Not Available,Nothing,Not Specified,"Client Relationship Management (CRM), Effective Communication, Email Marketing, English Proficiency (Spoken), Interpersonal skills, LinkedIn Marketing, Sales","Certificate, Letter Of Recommendation"
2025-09-27 22:04:02,Digital Marketing,Eazotel Technologies Private Limited,Gurgaon,Immediately,"₹ 5,000 - 10,000 /month",6 Months,Not Available,Nothing,Not Specified,"Digital Marketing, Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:04:04,Marketing,Ekta Gupta,Delhi,Immediately,"₹ 8,000 - 12,000 /month",1 Month,Not Available,Nothing,Not Specified,Effective Communication,"Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:04:06,Human Resources (HR),Norml Overseas Resources Manufacturing Private Limited,Gurgaon,Immediately,"₹ 8,000 - 10,000 /month",3 Months,Not Available,Nothing,Not Specified,"MS-Excel, MS-Word","Certificate, Letter Of Recommendation"
2025-09-27 22:04:08,Recruitment,CredBae India Pvt Ltd,Delhi,Immediately,"₹ 5,000 - 9,000 /month",3 Months,Not Available,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office","Certificate, Letter Of Recommendation"
2025-09-27 22:04:10,Content and Social Media Marketing,Mangalam Couture,Delhi,Immediately,"₹ 4,000 - 5,000 /month",3 Months,Not Available,Nothing,Not Specified,"Content Marketing, Creative Thinking, Fashion Designing, Fashion Styling, Graphic Design","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:04:12,Growth Hacker & AI Tool Whiz,Acoustika India Private Limited,Noida,Immediately,"₹ 13,000 - 15,000 /month",6 Months,Not Available,Nothing,Not Specified,"AI Image Generation, AI Video Generation, Generative AI Tools",Certificate
