Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-27 20:14:48,HR Recruiter,SuperTails,Bangalore,Immediately,"₹ 10,000 - 15,000 /month",5 Months,24 Oct' 25,Nothing,Not Specified,"Data entry, Effective Communication, Interpersonal skills, MS-Excel, Recruitment","Certificate, Letter Of Recommendation"
2025-09-27 20:14:50,Business Development (Sales),Coldwell Banker Value Add Realty,Bangalore,Immediately,"₹ 5,000 - 15,000 /month",6 Months,24 Oct' 25,Nothing,Not Specified,Effective Communication,"Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:14:52,Hospital Audit,Value Kare Healthtech LLP,Pune,Immediately,"₹ 5,000 - 10,000 /month",3 Months,26 Oct' 25,Nothing,2. Preference will be given to candidates pursuing or holding an MBA or MHA,"Advanced Excel, Auditing, Canva, Data entry, Data Interpretation, Medical Coding, Medical Terminology, MS-PowerPoint","Certificate, Letter Of Recommendation"
2025-09-27 20:14:53,3D Visualizer,Material Depot,Bangalore,Immediately,"₹ 18,000 - 22,000 /month",3 Months,24 Oct' 25,Nothing,1. Background in architecture or interior design (final-year students or recent graduates welcome),"Enscape, Interior design","Certificate, Letter Of Recommendation"
2025-09-27 20:14:54,Marketing,WeMakeScholars,Mangalore,Immediately,"₹ 6,000 - 16,000 /month",2 Months,25 Oct' 25,Nothing,1. Make the students aware about the Higher Education Scholarship Test - HEST using by implementing the activities shared by the team.,"Computer Networking, Effective Communication, Facebook Marketing, Instagram Marketing, Interpersonal skills","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 20:14:56,Operations,Mabi Nadaf,Bangalore,Immediately,"₹ 5,000 - 5,001 /month",6 Months,23 Oct' 25,Nothing,Not Specified,"Computer skills, Digital Advertising, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, MS-PowerPoint, MS-Word",Certificate
2025-09-27 20:14:57,Architecture,Tisteps Private Limited,Chennai,Immediately,"₹ 30,000 - 40,000 /month",6 Months,5 Nov' 25,Nothing,Not Specified,"Adobe Photoshop, AutoCAD, Autodesk Revit, MS-Office","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:14:59,Content Writing,Brandshark,Bangalore,Immediately,"₹ 10,000 /month",3 Months,23 Oct' 25,Nothing,Not Specified,"Blogging, Creative Writing, English Proficiency (Spoken), English Proficiency (Written), Search Engine Optimization (SEO)",Not Available
2025-09-27 20:15:01,Sales and Marketing,Intrax Corp,Bangalore,Immediately,"₹ 6,000 - 1,10,000 /month",2 Months,24 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written)","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:15:03,Recruitment Consultant,Hiringlabs Business Solutions (HBS),Bangalore,Immediately,"₹ 5,200 - 10,500 /month",3 Months,24 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), Recruitment","Certificate, Letter Of Recommendation"
