Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-28 09:59:54,Field Sales,ZM Technologies,Pune,Immediately,"₹ 5,000 - 8,000 /month",1 Month,9 Oct' 25,Nothing,Not Specified,"Effective Communication, Field Sales, Negotiation, Problem Solving",Not Available
2025-09-28 09:59:55,Social Media Marketing,Mai Kisaan,Pune,Immediately,"₹ 5,000 - 10,000 /month",6 Months,9 Oct' 25,Nothing,Not Specified,"Digital Marketing, Email Marketing, English Proficiency (Spoken), Facebook Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, 5 Days A Week"
2025-09-28 09:59:57,Accounting,Farmdidi,Pune,Immediately,"₹ 10,000 - 10,001 /month",3 Months,9 Oct' 25,Nothing,"1. Degree in B.Com, M.Com, BBA, MBA (Finance) or related field","Accounting, Bank Reconciliation, GST, Zoho Books","Certificate, Flexible"
2025-09-28 09:59:59,Business Development (Sales),Brownbox Consulting Pvt Ltd,Pune,Immediately,"₹ 10,000 - 15,000 /month",3 Months,17 Oct' 25,Nothing,Not Specified,English Proficiency (Spoken),"Certificate, 5 Days A Week"
2025-09-28 10:00:01,Video Editing/Making,Mentor Me Careers,Pune,Immediately,"₹ 5,000 /month",6 Months,8 Oct' 25,Nothing,Not Specified,"Adobe Photoshop, Adobe Premiere Pro","Certificate, Letter Of Recommendation"
2025-09-28 10:00:03,Sales and Marketing,Aeronovate Solutions Private Limited,Pune,Immediately,"₹ 4,000 - 11,000 /month",3 Months,8 Oct' 25,Nothing,Not Specified,"Client Interaction, Digital Marketing, Effective Communication, English Proficiency (Spoken), Lead Generation, Market research, MS-Excel, MS-PowerPoint",Certificate
2025-09-28 10:00:05,Content Writing,My Digital Agency,Pune,Immediately,"₹ 8,000 - 9,000 /month",6 Months,8 Oct' 25,Nothing,Not Specified,"Blogging, Creative Writing, English Proficiency (Spoken), English Proficiency (Written), Search Engine Optimization (SEO), Social Media Marketing","Certificate, 5 Days A Week"
2025-09-28 10:00:09,Digital Marketing,Ask Finance,Pune,Immediately,"₹ 7,000 - 12,000 /month",6 Months,8 Oct' 25,Nothing,Not Specified,"Digital Marketing, Search Engine Optimization (SEO)",Certificate
2025-09-28 10:00:11,Robotics,Global Edutech,Pune,Immediately,"₹ 7,500 - 15,000 /month",3 Months,8 Oct' 25,Nothing,1. Assisting in the development and implementation of robotics programs for students of all ages.,"Arduino, Artificial intelligence, Internet of Things (IoT), Python, Robotics, Training and Development","Certificate, Letter Of Recommendation"
2025-09-28 10:00:12,Videography,Virtuation Digital Agency,Pune,Immediately,"₹ 6,000 - 11,000 /month",3 Months,8 Oct' 25,Nothing,"4. Operating professional cameras, gimbals, lights, and audio equipment.","Photography, Video Making","Certificate, 5 Days A Week"
